chr	gene_id	gene_name	start	end	gene_type
2	ENSG00000233581.1	AC069155.1	217168048	217186460	antisense
2	ENSG00000207303.1	Y_RNA	217216126	217216227	misc_RNA
2	ENSG00000235042.1	AC098820.2	217250011	217277419	antisense
2	ENSG00000138375.8	SMARCAL1	217277137	217347776	protein_coding
2	ENSG00000232485.2	AC098820.3	217343753	217363484	processed_transcript
2	ENSG00000241520.1	AC098820.4	217347755	217351919	antisense
2	ENSG00000197756.5	RPL37A	217362912	217443903	protein_coding
2	ENSG00000224391.1	AC073321.3	217455149	217471661	antisense
2	ENSG00000225794.1	AC073321.4	217469494	217475925	lincRNA
2	ENSG00000235444.2	PSMB3P2	217475065	217475682	pseudogene
2	ENSG00000115457.5	IGFBP2	217497551	217529159	protein_coding
2	ENSG00000115461.4	IGFBP5	217536828	217560248	protein_coding
2	ENSG00000236886.2	AC007563.5	217559187	217858802	antisense
2	ENSG00000237930.1	AC007563.4	217650497	217650867	pseudogene
2	ENSG00000222832.1	RNA5SP120	217658212	217658323	rRNA
2	ENSG00000229352.1	AC007563.3	217664331	217670058	lincRNA
2	ENSG00000234588.1	FABP5P14	217670460	217670852	pseudogene
2	ENSG00000231597.1	AC007557.4	217719112	217719855	antisense
2	ENSG00000118245.2	TNP1	217724181	217724787	protein_coding
2	ENSG00000237479.1	AC007557.2	217731055	217732536	antisense
2	ENSG00000227021.1	AC007557.3	217732735	217733879	lincRNA
2	ENSG00000236295.1	AC007563.1	217735164	217738655	antisense
2	ENSG00000223874.1	AC007557.1	217735495	217736362	protein_coding
2	ENSG00000259855.1	RP11-574O16.1	217860629	217861213	lincRNA
2	ENSG00000251849.1	AC010887.1	218041221	218041305	miRNA
2	ENSG00000251982.1	RN7SKP43	218116279	218116598	misc_RNA
2	ENSG00000233143.1	AC009492.1	218147462	218200843	lincRNA
2	ENSG00000231672.2	DIRC3	218148742	218621316	protein_coding
2	ENSG00000224414.1	AC010886.2	218558618	218561486	pseudogene
2	ENSG00000231035.1	RPL7L1P9	218625270	218626014	pseudogene
2	ENSG00000079308.12	TNS1	218664512	218867718	protein_coding
2	ENSG00000256309.1	AC009469.1	218664514	218665979	pseudogene
2	ENSG00000223923.1	AC010136.2	218843430	218857338	antisense
2	ENSG00000188282.8	RUFY4	218899683	218955304	protein_coding
2	ENSG00000229754.1	CXCR2P1	218923878	218930452	pseudogene
2	ENSG00000180871.3	CXCR2	218990012	219001976	protein_coding
2	ENSG00000163464.7	CXCR1	219027568	219031718	protein_coding
2	ENSG00000238428.1	snoU13	219049702	219049805	snoRNA
2	ENSG00000224159.1	HMGB1P9	219065157	219066111	pseudogene
2	ENSG00000163466.11	ARPC2	219081817	219119079	protein_coding
2	ENSG00000261338.1	RP11-378A13.1	219120042	219122087	sense_overlapping
2	ENSG00000179921.10	GPBAR1	219124219	219128582	protein_coding
2	ENSG00000127837.5	AAMP	219128850	219134980	protein_coding
2	ENSG00000127838.9	PNKD	219135115	219211516	protein_coding
2	ENSG00000135926.8	TMBIM1	219138915	219157309	protein_coding
2	ENSG00000237281.1	AC021016.8	219191612	219222689	antisense
2	ENSG00000238736.1	snoU13	219193303	219193403	snoRNA
2	ENSG00000230580.1	AC021016.7	219218798	219219295	pseudogene
2	ENSG00000158428.3	C2orf62	219221579	219232822	protein_coding
2	ENSG00000225062.1	AC021016.6	219231388	219232558	processed_transcript
2	ENSG00000018280.12	SLC11A1	219246752	219261617	protein_coding
2	ENSG00000144579.3	CTDSP1	219262979	219270664	protein_coding
2	ENSG00000199121.2	MIR26B	219267369	219267445	miRNA
2	ENSG00000127831.6	VIL1	219283815	219318018	protein_coding
2	ENSG00000135913.6	USP37	219314974	219433084	protein_coding
2	ENSG00000222714.1	RN7SKP38	219365452	219365760	misc_RNA
2	ENSG00000144580.9	RQCD1	219433303	219461803	protein_coding
2	ENSG00000207393.1	RNU6-136P	219453937	219454043	snRNA
2	ENSG00000115556.9	PLCD4	219472488	219501907	protein_coding
2	ENSG00000252805.1	U3	219484524	219484660	snoRNA
2	ENSG00000115568.11	ZNF142	219502639	219524378	protein_coding
2	ENSG00000074582.8	BCS1L	219523487	219528166	protein_coding
2	ENSG00000163481.3	RNF25	219528587	219537134	protein_coding
2	ENSG00000163482.7	STK36	219536749	219567439	protein_coding
2	ENSG00000135912.6	TTLL4	219575568	219620139	protein_coding
2	ENSG00000135929.4	CYP27A1	219646472	219680016	protein_coding
2	ENSG00000115592.7	PRKAG3	219687106	219696809	protein_coding
2	ENSG00000232625.1	AC009974.11	219706322	219706788	pseudogene
2	ENSG00000115596.3	WNT6	219724544	219738955	protein_coding
2	ENSG00000135925.4	WNT10A	219745085	219764303	protein_coding
2	ENSG00000228135.1	AC073128.10	219765533	219795358	antisense
2	ENSG00000200029.1	RNU6-642P	219780906	219781009	snRNA
2	ENSG00000235024.1	AC097468.7	219809351	219826625	antisense
2	ENSG00000224928.2	KRT8P30	219818123	219818772	pseudogene
2	ENSG00000171450.4	CDK5R2	219824377	219826876	protein_coding
2	ENSG00000236445.2	LINC00608	219840321	219844382	lincRNA
2	ENSG00000163497.2	FEV	219845809	219850379	protein_coding
2	ENSG00000163499.7	CRYBA2	219854911	219858143	protein_coding
2	ENSG00000198973.2	MIR375	219866362	219866431	miRNA
2	ENSG00000224090.1	AC097468.4	219866937	219880443	antisense
2	ENSG00000181378.9	CCDC108	219867568	219906249	protein_coding
2	ENSG00000163501.5	IHH	219919146	219925189	protein_coding
2	ENSG00000264755.1	MIR3131	219923410	219923472	miRNA
2	ENSG00000187736.8	NHEJ1	219940039	220025587	protein_coding
2	ENSG00000213901.6	SLC23A3	219940051	220035549	protein_coding
2	ENSG00000240317.2	RN7SL764P	219967156	219967437	misc_RNA
2	ENSG00000115649.11	CNPPD1	220036619	220042828	protein_coding
2	ENSG00000144567.6	FAM134A	220040947	220050201	protein_coding
2	ENSG00000158552.8	ZFAND2B	220059959	220074373	protein_coding
2	ENSG00000115657.8	ABCB6	220074490	220083712	protein_coding
2	ENSG00000198925.6	ATG9A	220074494	220094439	protein_coding
2	ENSG00000221344.1	AC068946.1	220088745	220088827	miRNA
2	ENSG00000163516.9	ANKZF1	220094479	220101391	protein_coding
2	ENSG00000163521.11	GLB1L	220101328	220110200	protein_coding
2	ENSG00000115661.9	STK16	220110177	220115059	protein_coding
2	ENSG00000127824.9	TUBA4A	220114433	220142892	protein_coding
2	ENSG00000243910.3	TUBA4B	220117965	220136910	pseudogene
2	ENSG00000135924.11	DNAJB2	220143989	220151622	protein_coding
2	ENSG00000054356.9	PTPRN	220154345	220174370	protein_coding
2	ENSG00000207647.1	MIR153-1	220158833	220158922	miRNA
2	ENSG00000230432.1	AC114803.3	220163724	220168852	antisense
2	ENSG00000182698.7	RESP18	220192131	220197899	protein_coding
2	ENSG00000232789.1	AC053503.2	220223592	220223705	pseudogene
2	ENSG00000123992.14	DNPEP	220238268	220264744	protein_coding
2	ENSG00000229525.1	AC053503.4	220253218	220268355	antisense
2	ENSG00000175084.7	DES	220283099	220291461	protein_coding
2	ENSG00000234638.1	AC053503.6	220289793	220290906	antisense
2	ENSG00000072195.10	SPEG	220299568	220363009	protein_coding
2	ENSG00000227432.1	AC053503.11	220346795	220381599	antisense
2	ENSG00000268603.1	RP11-316O14.1	220362333	220362968	antisense
2	ENSG00000144591.13	GMPPA	220363589	220371710	protein_coding
2	ENSG00000072182.8	ASIC4	220378892	220403494	protein_coding
2	ENSG00000123989.9	CHPF	220403669	220408509	protein_coding
2	ENSG00000188760.6	TMEM198	220408385	220415317	protein_coding
2	ENSG00000268896.1	RP11-256I23.1	220411933	220412380	antisense
2	ENSG00000265252.1	MIR3132	220413795	220413869	miRNA
2	ENSG00000124006.10	OBSL1	220415451	220436581	protein_coding
2	ENSG00000269068.1	RP11-256I23.2	220423805	220424348	antisense
2	ENSG00000123999.4	INHA	220433884	220440435	protein_coding
2	ENSG00000222678.1	RN7SKP213	220455409	220455706	misc_RNA
2	ENSG00000144589.16	STK11IP	220462582	220481173	protein_coding
2	ENSG00000228973.1	AC009955.8	220489781	220491415	antisense
2	ENSG00000114923.12	SLC4A3	220492049	220506702	protein_coding
2	ENSG00000267919.1	RP11-256I23.3	220509812	220510353	lincRNA
2	ENSG00000231802.1	AC009502.1	220548752	220549517	pseudogene
2	ENSG00000227308.2	AC009502.4	220550103	220602659	lincRNA
2	ENSG00000223903.1	AC009502.2	220562521	220562936	pseudogene
2	ENSG00000228909.1	AC008281.1	220768772	220769610	lincRNA
2	ENSG00000266518.1	MIR4268	220771223	220771286	miRNA
2	ENSG00000225911.1	AC009310.1	220913543	220913993	pseudogene
2	ENSG00000239498.1	AC114765.1	220970377	221315499	lincRNA
2	ENSG00000235337.1	AC114765.2	220992267	221077212	lincRNA
2	ENSG00000221199.1	AC114765.3	221056599	221056677	miRNA
2	ENSG00000236451.2	AC067956.1	221315400	221569286	lincRNA
2	ENSG00000222096.1	AC019051.1	221341704	221341813	miRNA
2	ENSG00000224819.1	AC093843.1	221655798	221662613	lincRNA
2	ENSG00000232089.1	AC011233.2	222027491	222027773	pseudogene
2	ENSG00000116106.7	EPHA4	222282747	222438922	protein_coding
2	ENSG00000221432.1	AC079834.2	222384284	222384377	miRNA
2	ENSG00000226726.1	TMEM256P2	222397388	222397728	pseudogene
2	ENSG00000230406.1	AC079834.1	222457161	222457581	pseudogene
2	ENSG00000234446.2	AC068489.1	222502263	222506533	lincRNA
2	ENSG00000233868.1	AC009302.2	222808942	222809331	pseudogene
2	ENSG00000226666.1	HSPA9P1	222826456	222828484	pseudogene
2	ENSG00000226331.1	AC009302.4	222909244	222909713	pseudogene
2	ENSG00000135903.14	PAX3	223064607	223163715	protein_coding
2	ENSG00000163081.2	CCDC140	223162866	223169936	protein_coding
2	ENSG00000267034.1	RP11-384O8.1	223181961	223183372	lincRNA
2	ENSG00000237732.5	AC010980.2	223182994	223217708	pseudogene
2	ENSG00000200822.1	Y_RNA	223269704	223269814	misc_RNA
2	ENSG00000163082.9	SGPP2	223289236	223425667	protein_coding
2	ENSG00000228670.4	NANOGP2	223317119	223317845	pseudogene
2	ENSG00000202016.1	RNU6-619P	223363010	223363117	snRNA
2	ENSG00000234285.1	GAPDHP49	223368602	223369562	pseudogene
2	ENSG00000261428.1	RP11-16P6.1	223431624	223434438	antisense
2	ENSG00000116120.8	FARSB	223435255	223521056	protein_coding
2	ENSG00000124003.9	MOGAT1	223536505	223574649	protein_coding
2	ENSG00000233751.1	AC104772.1	223542396	223543008	pseudogene
2	ENSG00000238852.1	snoU13	223562615	223562719	snoRNA
2	ENSG00000203531.3	AC016712.1	223563342	223564203	pseudogene
2	ENSG00000235225.1	AC016712.2	223591176	223591553	pseudogene
2	ENSG00000123983.9	ACSL3	223725652	223809357	protein_coding
2	ENSG00000224121.1	ATG12P2	223769358	223769773	pseudogene
2	ENSG00000234193.1	AC097461.4	223782105	223784081	antisense
2	ENSG00000265621.1	AC013476.1	223797312	223797401	miRNA
2	ENSG00000152049.5	KCNE4	223916532	224063117	protein_coding
2	ENSG00000243125.2	RN7SL807P	224113219	224113512	misc_RNA
2	ENSG00000233299.1	HIGD1AP4	224262985	224263264	pseudogene
2	ENSG00000231189.1	AC013448.1	224363491	224369329	lincRNA
2	ENSG00000235610.1	AC013448.2	224370194	224375651	lincRNA
2	ENSG00000171951.4	SCG2	224461658	224467221	protein_coding
2	ENSG00000226539.1	AC012512.1	224569338	224570055	pseudogene
2	ENSG00000152056.12	AP1S3	224616403	224702744	protein_coding
2	ENSG00000085449.10	WDFY1	224720433	224810104	protein_coding
2	ENSG00000135900.3	MRPL44	224822121	224832431	protein_coding
2	ENSG00000228802.1	AC073641.2	224830418	224832423	antisense
2	ENSG00000135919.8	SERPINE2	224839829	224904036	protein_coding
2	ENSG00000224826.1	AC019109.1	225034381	225036254	pseudogene
2	ENSG00000211987.2	AC104802.1	225104179	225104273	miRNA
2	ENSG00000228681.1	AC008072.1	225159647	225160470	pseudogene
2	ENSG00000124019.9	FAM124B	225243415	225266802	protein_coding
2	ENSG00000036257.8	CUL3	225334867	225450110	protein_coding
2	ENSG00000228446.2	AC073052.1	225364104	225364817	pseudogene
2	ENSG00000135905.14	DOCK10	225629807	225907162	protein_coding
2	ENSG00000263828.1	MIR4439	225875178	225875257	miRNA
2	ENSG00000232784.1	AC067961.1	226264426	226265304	lincRNA
2	ENSG00000144460.10	NYAP2	226265364	226518734	protein_coding
2	ENSG00000228206.2	AC016717.1	226562970	226563255	pseudogene
2	ENSG00000230621.1	AC080002.1	226857697	226857913	pseudogene
2	ENSG00000235070.3	AC068138.1	227044760	227050087	lincRNA
2	ENSG00000263363.1	MIR5702	227523426	227523509	miRNA
2	ENSG00000169047.4	IRS1	227599757	227664475	protein_coding
2	ENSG00000261379.1	RP11-395N3.1	227668752	227669777	lincRNA
2	ENSG00000144468.12	RHBDD1	227700297	227863931	protein_coding
2	ENSG00000212391.1	SNORA48	227833705	227833838	snoRNA
2	ENSG00000081052.10	COL4A4	227867427	228028829	protein_coding
2	ENSG00000221608.1	AC079235.1	227988959	227989074	miRNA
2	ENSG00000169031.14	COL4A3	228029281	228179508	protein_coding
2	ENSG00000236432.3	AC097662.2	228085768	228189917	antisense
2	ENSG00000168958.15	MFF	228189867	228222550	protein_coding
2	ENSG00000168955.3	TM4SF20	228226872	228246711	protein_coding
2	ENSG00000266382.1	MIR5703	228336848	228336903	miRNA
2	ENSG00000173744.12	AGFG1	228336868	228421384	protein_coding
2	ENSG00000042304.6	C2orf83	228474806	228498036	protein_coding
2	ENSG00000236116.1	AC064853.2	228481714	228482506	sense_intronic
2	ENSG00000250599.1	AC064853.3	228497685	228513322	pseudogene
2	ENSG00000135917.9	SLC19A3	228549926	228582728	protein_coding
2	ENSG00000252346.1	RNA5SP121	228627768	228627868	rRNA
2	ENSG00000226718.1	SNRPGP8	228643226	228643451	pseudogene
2	ENSG00000229172.1	AC073065.3	228666556	228669421	pseudogene
2	ENSG00000115009.7	CCL20	228678558	228682272	protein_coding
2	ENSG00000183514.4	TDGF1P2	228734799	228735360	pseudogene
2	ENSG00000123977.5	DAW1	228735770	228789060	protein_coding
2	ENSG00000272237.1	SNORA25	228752347	228752460	snoRNA
2	ENSG00000153820.8	SPHKAP	228844666	229046361	protein_coding
2	ENSG00000200281.1	RNU6-624P	229034459	229034565	snRNA
2	ENSG00000203387.2	AC074019.2	229216836	229217931	pseudogene
2	ENSG00000232023.2	AC009410.1	229347977	229476111	lincRNA
2	ENSG00000251801.1	SNORD112	229452519	229452589	snoRNA
2	ENSG00000228226.1	AC074019.1	229548253	229549296	lincRNA
2	ENSG00000237322.1	RPL7L1P10	229618040	229618502	pseudogene
2	ENSG00000153823.14	PID1	229715242	230136001	protein_coding
2	ENSG00000226297.1	AC007677.2	229868602	229869116	pseudogene
2	ENSG00000253006.1	RN7SKP283	230101056	230101325	misc_RNA
2	ENSG00000187957.7	DNER	230222345	230579274	protein_coding
2	ENSG00000238782.1	RNU7-9P	230470954	230471015	snRNA
2	ENSG00000235993.1	AC007559.1	230566510	230566864	pseudogene
2	ENSG00000153827.9	TRIP12	230628554	230787955	protein_coding
2	ENSG00000222344.1	RNU6-613P	230759062	230759169	snRNA
2	ENSG00000153832.7	FBXO36	230787018	230877825	protein_coding
2	ENSG00000252333.1	RNU6-964P	230802530	230802598	snRNA
2	ENSG00000231534.1	FBXO36-IT1	230807444	230809853	sense_intronic
2	ENSG00000206725.1	RNU6-1027P	230838031	230838137	snRNA
2	ENSG00000163053.6	SLC16A14	230899698	230933715	protein_coding
2	ENSG00000199400.1	RNY4P19	230922945	230923040	misc_RNA
2	ENSG00000231578.1	AC093171.1	230990026	231032210	antisense
2	ENSG00000135899.12	SP110	231032009	231090444	protein_coding
2	ENSG00000225963.2	AC009950.2	231036815	231038939	antisense
2	ENSG00000079263.14	SP140	231067826	231223762	protein_coding
2	ENSG00000185404.12	SP140L	231191899	231268447	protein_coding
2	ENSG00000067066.12	SP100	231280657	231408805	protein_coding
2	ENSG00000243650.2	RN7SL834P	231371816	231372099	misc_RNA
2	ENSG00000250011.1	HMGB1P3	231379738	231380353	pseudogene
2	ENSG00000235419.1	AC010149.4	231385309	231444721	antisense
2	ENSG00000183022.5	TPM3P8	231437882	231438524	pseudogene
2	ENSG00000199791.1	RNU6-451P	231451836	231451942	snRNA
2	ENSG00000226125.1	AC098823.3	231555636	231565244	lincRNA
2	ENSG00000135932.6	CAB39	231577560	231685790	protein_coding
2	ENSG00000237758.1	BANF1P3	231589858	231590118	pseudogene
2	ENSG00000201044.1	RNU6-268P	231616856	231616962	snRNA
2	ENSG00000270891.1	RP11-499P1.1	231701624	231702100	pseudogene
2	ENSG00000135916.11	ITM2C	231729354	231743963	protein_coding
2	ENSG00000232520.1	AC012507.3	231751215	231761806	antisense
2	ENSG00000135898.5	GPR55	231772033	231825781	protein_coding
2	ENSG00000230385.1	AC012507.4	231773567	231774817	antisense
2	ENSG00000235013.1	COX20P2	231822308	231822665	pseudogene
2	ENSG00000238062.1	AC105344.2	231849083	231860747	lincRNA
2	ENSG00000173699.11	SPATA3	231860836	231889770	protein_coding
2	ENSG00000204128.5	C2orf72	231902205	231914434	protein_coding
2	ENSG00000261829.1	RP11-223I10.1	231916755	231917352	sense_overlapping
2	ENSG00000173692.8	PSMD1	231921578	232037541	protein_coding
2	ENSG00000135914.5	HTR2B	231972944	231989832	protein_coding
2	ENSG00000201574.1	RNU1-93P	231998176	231998344	snRNA
2	ENSG00000135931.13	ARMC9	232063260	232239548	protein_coding
2	ENSG00000237039.1	AC018738.2	232120810	232121019	pseudogene
2	ENSG00000263641.1	MIR4777	232227419	232227504	miRNA
2	ENSG00000224376.1	AC017104.6	232253687	232259702	processed_transcript
2	ENSG00000156966.6	B3GNT7	232260254	232265875	protein_coding
2	ENSG00000172799.5	ZBTB8OSP2	232298634	232299137	pseudogene
2	ENSG00000230047.1	AC017104.4	232301812	232302132	pseudogene
2	ENSG00000233538.1	AC017104.2	232316906	232317864	protein_coding
2	ENSG00000115053.11	NCL	232318242	232348352	protein_coding
2	ENSG00000206885.1	SNORA75	232320511	232320647	snoRNA
2	ENSG00000207280.1	SNORD20	232321155	232321234	snoRNA
2	ENSG00000202400.1	SNORD82	232325082	232325151	snoRNA
2	ENSG00000263774.1	AC017104.1	232354915	232355000	miRNA
2	ENSG00000223198.1	RNU2-22P	232366701	232366912	snRNA
2	ENSG00000181798.2	LINC00471	232373137	232379050	processed_transcript
2	ENSG00000171596.6	NMUR1	232387871	232395206	protein_coding
2	ENSG00000231494.1	AC104634.3	232424614	232425075	pseudogene
2	ENSG00000228884.2	AC104634.2	232450575	232451038	pseudogene
2	ENSG00000177673.2	C2orf57	232457575	232458994	protein_coding
2	ENSG00000239202.2	RN7SL499P	232510711	232510984	misc_RNA
2	ENSG00000269363.1	MGC4771	232571517	232571621	protein_coding
2	ENSG00000187514.10	PTMA	232571605	232578251	protein_coding
2	ENSG00000156973.9	PDE6D	232597135	232650982	protein_coding
2	ENSG00000144524.13	COPS7B	232646381	232673963	protein_coding
2	ENSG00000237641.1	RP11-690I21.1	232654191	232654597	pseudogene
2	ENSG00000261096.1	RP11-690I21.2	232674556	232677062	sense_overlapping
2	ENSG00000260622.1	RP11-690I21.3	232675058	232675554	pseudogene
2	ENSG00000222246.1	MIR1471	232756952	232757008	miRNA
2	ENSG00000163273.3	NPPC	232786530	232791113	protein_coding
2	ENSG00000144535.15	DIS3L2	232825955	233209060	protein_coding
2	ENSG00000227033.1	AC105461.1	232843198	232880430	antisense
2	ENSG00000207626.1	MIR562	233037363	233037457	miRNA
2	ENSG00000251485.1	AC068134.10	233207826	233208613	pseudogene
2	ENSG00000230122.1	ECEL1P3	233214464	233216019	pseudogene
2	ENSG00000163283.6	ALPP	233243244	233247599	protein_coding
2	ENSG00000224516.1	AC068134.8	233244345	233246384	antisense
2	ENSG00000244280.1	ECEL1P2	233250460	233252167	pseudogene
2	ENSG00000163286.3	ALPPL2	233271553	233275424	protein_coding
2	ENSG00000204121.2	AC068134.5	233280528	233284526	pseudogene
2	ENSG00000237087.1	AC068134.6	233285371	233286171	lincRNA
2	ENSG00000223788.4	DIS3L2P1	233306744	233312128	pseudogene
2	ENSG00000163295.4	ALPI	233320833	233324742	protein_coding
2	ENSG00000171551.7	ECEL1	233344537	233352538	protein_coding
2	ENSG00000237412.2	PRSS56	233385173	233390422	protein_coding
2	ENSG00000135902.5	CHRND	233390703	233401377	protein_coding
2	ENSG00000196811.7	CHRNG	233404437	233411113	protein_coding
2	ENSG00000221944.3	TIGD1	233412779	233415226	protein_coding
2	ENSG00000135930.9	EIF4E2	233414762	233448354	protein_coding
2	ENSG00000266620.1	MIR5001	233415184	233415283	miRNA
2	ENSG00000237126.3	AC073254.1	233445658	233476681	antisense
2	ENSG00000115468.7	EFHD1	233470767	233547491	protein_coding
2	ENSG00000244384.2	RN7SL359P	233514559	233514845	misc_RNA
2	ENSG00000239170.1	snoU13	233543673	233543775	snoRNA
2	ENSG00000204120.10	GIGYF2	233562009	233725285	protein_coding
2	ENSG00000213055.3	AC064852.5	233594233	233594908	pseudogene
2	ENSG00000241409.1	AC064852.4	233624856	233632659	3prime_overlapping_ncrna
2	ENSG00000115474.6	KCNJ13	233631174	233641278	protein_coding
2	ENSG00000252452.1	RNU6-107P	233647375	233647476	snRNA
2	ENSG00000199781.1	Y_RNA	233693363	233693461	misc_RNA
2	ENSG00000182600.5	C2orf82	233721980	233743418	protein_coding
2	ENSG00000066248.10	NGEF	233743396	233877982	protein_coding
2	ENSG00000222001.2	AC106876.2	233877324	233880595	protein_coding
2	ENSG00000115488.3	NEU2	233897382	233899767	protein_coding
2	ENSG00000168918.9	INPP5D	233924677	234116549	protein_coding
2	ENSG00000263941.1	RN7SL32P	234113845	234114121	misc_RNA
2	ENSG00000085978.17	ATG16L1	234118697	234204320	protein_coding
2	ENSG00000252010.1	SCARNA5	234184373	234184648	snoRNA
